basin,tier,log_resid_var,signed_coverage_error
10336740,snow,1.137645959854126,-0.1023898431665422
10343500,snow,0.1858513504266739,0.06655583805984755
10348850,snow,0.1273707002401352,0.08985148514851482
10396000,snow,0.1284957826137542,0.09647956190103657
11098000,dry,0.3457624018192291,0.0029923723841187577
11124500,dry,0.7674158811569214,-0.3866027772345003
11141280,semi_arid,0.4527816772460937,0.07985527087815358
11143000,humid,0.2956204712390899,0.08396244866027758
11148900,semi_arid,0.6288841962814331,-0.5238998630940739
11151300,dry,0.7445021271705627,-0.00678662233522398
11162500,semi_arid,0.3751391172409057,0.08259338939956962
11176400,dry,4.945603847503662,-0.47930764717387053
11180500,dry,5.338098049163818,-0.3324271464893409
11180960,dry,10.052780151367188,-0.24382945433209469
11224500,dry,1.930193543434143,-0.1849599061216507
11230500,snow,0.7810377478599548,-0.04668492079014275
11237500,snow,0.6310815215110779,-0.2817719538431449
11253310,dry,0.4813726246356964,-0.10340309016233129
11264500,snow,0.4922769665718078,-0.1650107568941913
11266500,snow,0.519587516784668,-0.19747701936240958
11274500,dry,19.341175079345703,-0.5027772345002934
11274630,dry,16.247295379638672,-0.41535302170936833
11284400,semi_arid,0.762935221195221,-0.5810091922550362
11299600,dry,0.5235703587532043,-0.6488754156072756
11381500,semi_arid,0.2547791600227356,-0.04981419910033247
11383500,semi_arid,0.3314825892448425,-0.036123606493252525
11451100,humid,2.4552392959594727,-0.5012125953451985
11468500,humid,0.3309611082077026,-0.12080970076276165
11473900,humid,1.0694937705993652,-0.40185800899667523
11475560,humid,0.2203924804925918,0.03643653432427141
11476600,humid,0.5444246530532837,-0.1614903187952279
11478500,humid,0.5185821652412415,-0.16012125953451983
11480390,humid,1.5921849012374878,-0.2938979072951301
11481200,humid,0.1926816552877426,0.08063759045570118
11482500,humid,0.4277883172035217,-0.0797379229415216
11522500,semi_arid,0.1158523261547088,0.08846078623117537
11523200,snow,0.1694801449775695,0.087678466653628
11528700,humid,0.3054759502410888,0.02841775865441043
11532500,humid,0.1592007726430893,0.09784862116174453
12010000,humid,0.0926460102200508,0.09843536084490523
12013500,humid,0.1897757202386856,0.08161548992763556
12020000,humid,0.2643717229366302,0.020790142773322806
12025000,humid,0.1672220230102539,0.07868179151183241
12025700,humid,0.1071962192654609,0.09902210052806559
12035000,humid,0.0451516211032867,0.09999999999999998
12040500,humid,0.0814576372504234,0.09550166242910241
12041200,humid,0.0853957161307334,0.0992176804224526
12043000,humid,0.1379521936178207,0.09843536084490523
12048000,snow,0.1923798024654388,0.09647956190103657
12054000,humid,0.1680508106946945,0.0953060825347154
12056500,humid,0.2203080058097839,0.05423430471347557
12073500,humid,0.0548588000237941,0.0992176804224526
12082500,humid,0.0633557215332984,0.09941326031683939
12092000,snow,0.0662780553102493,0.09902210052806559
12095000,humid,0.1001123264431953,0.09902210052806559
12114500,snow,0.0820479914546012,0.09667514179542336
12115000,humid,0.0779835134744644,0.0956972423234892
12115500,humid,0.1192713156342506,0.08728730686485442
12117000,humid,0.0600239820778369,0.0996088402112264
12141300,humid,0.0883939862251281,0.09765304126735774
12143600,humid,0.072557121515274,0.09784862116174453
12144000,humid,0.0591274201869964,0.0992176804224526
12145500,humid,0.1021998524665832,0.09471934285155481
12147500,humid,0.1063470691442489,0.09217680422452557
12147600,humid,0.2287637889385223,0.005143751222374426
12167000,humid,0.1722534149885177,0.09041658517504403
12175500,snow,0.1185134798288345,0.09765304126735774
12178100,snow,0.1137413084506988,0.09804420105613154
12186000,snow,0.0979234427213668,0.09432818306278112
12189500,snow,0.0586048699915409,0.09941326031683939
12358500,snow,0.1032538041472435,0.09393702327400755
12374250,snow,0.4027873277664184,0.04778016819870923
12375900,snow,0.1211718842387199,0.0988265206336788
12377150,snow,0.1103920862078666,0.09471934285155481
12381400,snow,0.1680165529251098,0.083571288871504
12383500,snow,0.0762613639235496,0.09999999999999998
12388400,snow,0.2024216800928115,0.09999999999999998
12390700,snow,0.1534293293952942,0.09823978095051822
12411000,snow,0.1504438370466232,0.08572266770975956
12414500,snow,0.0843254998326301,0.09804420105613154
12447390,snow,0.3397940695285797,0.057559162918051965
12451000,snow,0.1334552019834518,0.0949149227459416
12488500,snow,0.1471762359142303,0.09608840211226277
13011500,snow,0.0910818055272102,0.09863094073929202
13011900,snow,0.0235713627189397,0.09999999999999998
13018300,snow,0.0768614560365676,0.0992176804224526
13023000,snow,0.0510287918150424,0.09999999999999998
13083000,snow,0.105765052139759,0.09999999999999998
13161500,snow,0.160897895693779,-0.04023078427537652
13235000,snow,0.0444149561226367,0.09999999999999998
13240000,snow,0.2797473669052124,0.08611382749853314
13310700,snow,0.0783196166157722,0.09843536084490523
13313000,snow,0.1352018862962722,0.0988265206336788
13331500,snow,0.0902264863252639,0.09902210052806559
13337000,snow,0.0970219671726226,0.09804420105613154
13338500,humid,0.0716409683227539,0.09745746137297073
13340000,snow,0.0808473229408264,0.09941326031683939
13340600,snow,0.0744059979915618,0.09804420105613154
14020000,humid,0.1055381074547767,0.09843536084490523
14092750,snow,0.0725041702389717,0.0953060825347154
14096850,semi_arid,0.1169505789875984,0.08963426559749654
14137000,humid,0.0676644966006279,0.09902210052806559
14138800,humid,0.2030684202909469,0.05716800312927839
14138870,humid,0.0981999561190605,0.09374144337962054
14138900,humid,0.0701056346297264,0.09256796401329936
14139800,humid,0.0743594840168953,0.09589282221787598
14141500,humid,0.061974998563528,0.09608840211226277
14154500,humid,4.816765308380127,0.024506160766673224
14158500,humid,0.0513196140527725,0.09980442010561319
14158790,humid,0.2157841622829437,0.06283982006649713
14166500,humid,0.0926249697804451,0.09706630158419716
14182500,humid,0.1082819327712059,0.09511050264032839
14185000,humid,0.0856325253844261,0.09804420105613154
14185900,humid,0.1269228756427765,0.08885194601994917
14187000,humid,0.1137702837586402,0.09178564443575199
14216500,humid,0.0851180255413055,0.09804420105613154
14222500,humid,0.08223707228899,0.0996088402112264
14236200,humid,0.0911360457539558,0.09726188147858394
14301000,humid,0.1486932039260864,0.09589282221787598
14303200,humid,0.087883673608303,0.0988265206336788
14305500,humid,0.0619647502899169,0.0996088402112264
14306340,humid,0.2415307015180587,0.035458634852337134
14306500,humid,0.0886597856879234,0.09765304126735774
14308990,humid,0.1295326799154281,0.09256796401329936
14309500,humid,0.3454810976982116,0.029395658126344593
14316700,humid,0.1736192554235458,0.09687072168981037
14325000,humid,0.2416496574878692,0.06010170154508121
14362250,semi_arid,0.5042471885681152,-0.09088597692157252
14400000,humid,0.1788150370121002,0.0716409153139056
